snapped_at,price,market_cap,total_volume
2021-10-03 00:00:00 UTC,2.105672337,26642105.04,76063.6168
2021-10-04 00:00:00 UTC,2.120429351,26729351.16,107209.3508
2021-10-05 00:00:00 UTC,2.136584581,26910329.76,62664.50233
2021-10-06 00:00:00 UTC,2.186270505,27576771.74,53124.4212
2021-10-07 00:00:00 UTC,2.180728805,27451702.86,98793.31569
2021-10-08 00:00:00 UTC,2.26049475,28467745.43,563404.0134
2021-10-09 00:00:00 UTC,2.231384556,28188892.42,104023.5534
2021-10-10 00:00:00 UTC,2.222103106,27968750.3,407944.3643
2021-10-11 00:00:00 UTC,2.160431953,27210709.13,125617.5822
2021-10-12 00:00:00 UTC,2.177092775,27472563.23,230463.6358
2021-10-13 00:00:00 UTC,2.181509547,27417991.69,322203.7337
2021-10-14 00:00:00 UTC,2.357171746,29688653.08,326980.6268
2021-10-15 00:00:00 UTC,2.381065532,29989596.07,265824.4535
2021-10-16 00:00:00 UTC,2.404479227,30320337.89,364936.3563
2021-10-17 00:00:00 UTC,2.457262796,31224264.93,331522.6378
2021-10-18 00:00:00 UTC,2.432514898,30634515.8,200221.7206
2021-10-19 00:00:00 UTC,2.434735341,30598983.99,275685.6732
2021-10-20 00:00:00 UTC,2.466703971,31075040.2,369625.2074
2021-10-21 00:00:00 UTC,2.543430228,32034584.58,302677.4253
2021-10-22 00:00:00 UTC,2.617418737,32988214.94,670294.3416
2021-10-23 00:00:00 UTC,2.624532105,33082329.18,323406.8157
2021-10-24 00:00:00 UTC,2.6838783,33815062.11,613043.081
2021-10-25 00:00:00 UTC,2.645676726,33332031.25,336294.6691
2021-10-26 00:00:00 UTC,2.657681069,33467543.2,284792.6855
2021-10-27 00:00:00 UTC,10.31643611,129973464.9,11454771.77
2021-10-28 00:00:00 UTC,7.025065059,88494398.42,9769749.551
2021-10-29 00:00:00 UTC,6.476702542,81818837.57,3313906.663
2021-10-30 00:00:00 UTC,8.697152869,109085705.5,8751230.898
2021-10-31 00:00:00 UTC,14.00949933,175840398.7,17008406.3
2021-11-01 00:00:00 UTC,12.15542702,153102498.9,12235055.16
2021-11-02 00:00:00 UTC,16.95056156,206615015.1,10902198.14
2021-11-03 00:00:00 UTC,24.76186571,307608797.3,27351138.51
2021-11-04 00:00:00 UTC,21.38584114,277943226.6,15800007.63
2021-11-05 00:00:00 UTC,18.81762803,252044349.6,10661761.98
2021-11-06 00:00:00 UTC,16.54289967,209378943.9,3949217.388
2021-11-07 00:00:00 UTC,16.34844827,206266505.2,4078730.891
2021-11-08 00:00:00 UTC,16.50866091,208000110.3,5618577.602
2021-11-09 00:00:00 UTC,15.09265165,190600735.2,3360852.255
2021-11-10 00:00:00 UTC,13.03938069,164646627.3,4061982.841
2021-11-11 00:00:00 UTC,15.45291341,194702641.7,7043040.873
2021-11-12 00:00:00 UTC,17.14484709,216467421.2,10961026.89
2021-11-13 00:00:00 UTC,16.07669176,201966136.2,2732374.634
2021-11-14 00:00:00 UTC,15.69931509,197505558.3,2143077.194
2021-11-15 00:00:00 UTC,15.73844422,197526839.1,2397579.563
2021-11-16 00:00:00 UTC,13.91870177,174586137.7,5079247.12
2021-11-17 00:00:00 UTC,14.30577022,181523395.4,2911646.834
2021-11-18 00:00:00 UTC,16.63450179,205884648,4955228.775
2021-11-19 00:00:00 UTC,17.95095844,225461282.5,6006393.425
2021-11-20 00:00:00 UTC,23.22056124,293734196,14225036.83
2021-11-21 00:00:00 UTC,19.70529905,250454070.6,4838009.101
2021-11-22 00:00:00 UTC,17.67530553,223116026.4,1820970.846
2021-11-23 00:00:00 UTC,17.09805029,217062672.3,4032943.815
2021-11-24 00:00:00 UTC,20.8053028,261623969.7,7890002.167
2021-11-25 00:00:00 UTC,23.02548625,293407603.6,10392497.57
2021-11-26 00:00:00 UTC,20.1709049,253581439.5,5082165.129
2021-11-27 00:00:00 UTC,18.25261193,229280940.2,4749515.691
2021-11-28 00:00:00 UTC,17.57788539,221378576.5,2201724.938
2021-11-29 00:00:00 UTC,18.62553094,229138123.6,3839156.797
2021-11-30 00:00:00 UTC,21.22284954,267201922.7,6722253.965
2021-12-01 00:00:00 UTC,20.41987318,256846979.2,3023362.503
2021-12-02 00:00:00 UTC,18.69957451,235159559.2,1664639.183
2021-12-03 00:00:00 UTC,18.638758,233851995.7,2804645.117
2021-12-04 00:00:00 UTC,17.46310407,218366546.7,2613722.275
2021-12-05 00:00:00 UTC,16.33807486,205585859.4,6113781.028
2021-12-06 00:00:00 UTC,15.45392829,194034517.6,3346819.519
2021-12-07 00:00:00 UTC,15.42946504,192375141.8,4215892.357
2021-12-08 00:00:00 UTC,15.07203014,189135945.1,2233794.273
2021-12-09 00:00:00 UTC,15.28992697,191379420.4,1610813.082
2021-12-10 00:00:00 UTC,13.64727644,171579266.9,2848839.253
2021-12-11 00:00:00 UTC,16.41024026,201229870.2,3409992.953
2021-12-12 00:00:00 UTC,14.40964526,180802066.7,4064304.154
2021-12-13 00:00:00 UTC,15.16586466,189865506.8,2001310.279
2021-12-14 00:00:00 UTC,12.52740219,157255361.5,2049683.793
2021-12-15 00:00:00 UTC,13.44028231,168113505.4,1381608.581
